source,apn_given,address_given,address
2015 Registered Foreclosed Properties.csv,4005016020,5911 S 5TH AVE ,""
2015 Registered Foreclosed Properties.csv,6019002001,7314 S NORMANDIE AVE ,""
2015 Registered Foreclosed Properties.csv,4007013013,6326 S 6TH AVE ,""
2015 Registered Foreclosed Properties.csv,5191009001,1111 S MIRASOL ST ,""
2015 Registered Foreclosed Properties.csv,5006004019,5708 S VICTORIA AVE ,""
2015 Registered Foreclosed Properties.csv,2337015024,11255 W EMELITA ST ,""
2015 Registered Foreclosed Properties.csv,2421009029,10856 MORRISON ,""
2015 Registered Foreclosed Properties.csv,5016002014,1517 W 45TH ST ,""
2015 Registered Foreclosed Properties.csv,2741001038,10220 N DE SOTO AVE ,""
2015 Registered Foreclosed Properties.csv,7420009028,1239 N MARINE AVE ,""
2015 Registered Foreclosed Properties.csv,5502010004,420 S BERENDO ST ,""
2015 Registered Foreclosed Properties.csv,2106012108,7713 N CORBIN AVE ,""
2015 Registered Foreclosed Properties.csv,4229020013,13700 W MARINA POINTE DR ,""
2015 Registered Foreclosed Properties.csv,5046031007,3630 S HILLCREST DR ,""
2015 Registered Foreclosed Properties.csv,2688033010,16427 W SUNBURST ST ,""
2015 Registered Foreclosed Properties.csv,4019009018,4124 W 59TH ST ,""
2015 Registered Foreclosed Properties.csv,4305027015,9049 W CRESTA DR ,""
2015 Registered Foreclosed Properties.csv,5551012012,1803 N STANLEY AVE ,""
2015 Registered Foreclosed Properties.csv,2639030048,9245 N WOODMAN AVE ,""
2015 Registered Foreclosed Properties.csv,5180013045,2818 E 3RD ST ,""
2015 Registered Foreclosed Properties.csv,5177020013,709 N MOTT ST ,""
2015 Registered Foreclosed Properties.csv,6003001028,5840 S NORMANDIE PL ,""
2015 Registered Foreclosed Properties.csv,6067003040,1975 E 114TH ST ,""
2015 Registered Foreclosed Properties.csv,2531027002,11888 W JOUETT ST ,""
2015 Registered Foreclosed Properties.csv,2243012012,5700 N NORWICH AVE ,""
2015 Registered Foreclosed Properties.csv,2168001036,5332 N CAMPO RD ,""
2015 Registered Foreclosed Properties.csv,4212010100,13065 W MINDANAO WAY ,""
2015 Registered Foreclosed Properties.csv,6014008023,6521 S RAYMOND AVE ,""
2015 Registered Foreclosed Properties.csv,5151027233,750 W 1ST ST ,""
2015 Registered Foreclosed Properties.csv,2346002098,12830 W BURBANK BLVD ,""
2015 Registered Foreclosed Properties.csv,5191010007,1183 S MIRASOL ST ,""
2015 Registered Foreclosed Properties.csv,5115016013,4310 N MCKINLEY AVE ,""
2015 Registered Foreclosed Properties.csv,4366015033,375 S GLENROY AVE ,""
2015 Registered Foreclosed Properties.csv,2728013007,18922 W OLYMPIA ST ,""
2015 Registered Foreclosed Properties.csv,2168026056,5306 N DON PIO DR ,""
2015 Registered Foreclosed Properties.csv,2701005178,19547 RINALDI ,""
2015 Registered Foreclosed Properties.csv,2741009002,20230 W DEVONSHIRE ST ,""
2015 Registered Foreclosed Properties.csv,5682014016,5222 N LIVE OAK VIEW AVE ,""
2015 Registered Foreclosed Properties.csv,2728005015,10643 N ATLANTA AVE ,""
2015 Registered Foreclosed Properties.csv,2005008006,8423 N DENISE LANE ,""
2015 Registered Foreclosed Properties.csv,5301012029,559 1 2 E COLEMAN AVE ,""
2015 Registered Foreclosed Properties.csv,5462013030,3516 E LOMA LADA DR ,""
2015 Registered Foreclosed Properties.csv,2679017006,10431 N GOTHIC AVE ,""
2015 Registered Foreclosed Properties.csv,7463012079,765 W 24TH ST ,""
2015 Registered Foreclosed Properties.csv,5465015004,4241 N MARMION WAY ,""
2015 Registered Foreclosed Properties.csv,4265007070,744 S BUNDY DR ,""
2015 Registered Foreclosed Properties.csv,2107020070,20250 W BLYTHE ST ,""
2015 Registered Foreclosed Properties.csv,2415004004,5714 1 2 N VINELAND AVE ,""
2015 Registered Foreclosed Properties.csv,2328017029,13458 W VOSE ST ,""
2015 Registered Foreclosed Properties.csv,5018020006,702 W 50TH ST ,""
2015 Registered Foreclosed Properties.csv,2316010024,7518 N KRAFT AVE ,""
2015 Registered Foreclosed Properties.csv,2034019034,6568 N SHELTONDALE AVE ,""
2015 Registered Foreclosed Properties.csv,2348006061,11582 W WEDDINGTON ST ,""
2015 Registered Foreclosed Properties.csv,2647030112,9700 N VESPER AVE ,""
2015 Registered Foreclosed Properties.csv,5454015008,3536 E ROSEVIEW AVE ,""
2015 Registered Foreclosed Properties.csv,4114017023,7536 W 82ND ST ,""
2015 Registered Foreclosed Properties.csv,6066005021,1967 E 105TH ST ,""
2015 Registered Foreclosed Properties.csv,2556009009,7839 W JAYSEEL ST ,""
2015 Registered Foreclosed Properties.csv,2420011021,4952 N PLACIDIA AVE ,""
2015 Registered Foreclosed Properties.csv,2822006004,11842 N DORAL AVE ,""
2015 Registered Foreclosed Properties.csv,2316009007,11419 W SATICOY ST ,""
2015 Registered Foreclosed Properties.csv,6088022023,11920 S MENLO AVE ,""
2015 Registered Foreclosed Properties.csv,6015033012,1414 W 71ST ST ,""
2015 Registered Foreclosed Properties.csv,5474017003,4712 E YORK BLVD ,""
2015 Registered Foreclosed Properties.csv,2316031009,7329 N IRVINE AVE ,""
2015 Registered Foreclosed Properties.csv,5685026029,1835 N WOODROW AVE ,""
2015 Registered Foreclosed Properties.csv,5107021021,1339 1 4 E 48TH PL ,""
2015 Registered Foreclosed Properties.csv,6087019005,332 W 118TH PL ,""
2015 Registered Foreclosed Properties.csv,2662001011,15545 W HARVEST ST ,""
2015 Registered Foreclosed Properties.csv,4256032008,2735 S WESTWOOD BLVD ,""
2015 Registered Foreclosed Properties.csv,2076015064,22565 W UHEA RD ,""
2015 Registered Foreclosed Properties.csv,2222024006,15532 W LEADWELL ST ,""
2015 Registered Foreclosed Properties.csv,7349026007,1642 W 215TH ST ,""
2015 Registered Foreclosed Properties.csv,2604013016,15612 W COBALT ST ,""
2015 Registered Foreclosed Properties.csv,2610019002,11911 N GOTHIC AVE ,""
2015 Registered Foreclosed Properties.csv,6061014031,757 W 104TH ST ,""
2015 Registered Foreclosed Properties.csv,5027005006,4509 W DON QUIXOTE DR ,""
2015 Registered Foreclosed Properties.csv,2534004028,11323 N WOODCOCK AVE ,""
2015 Registered Foreclosed Properties.csv,2669023004,16057 W LASSEN ST ,""
2015 Registered Foreclosed Properties.csv,2103013026,18824 W ARMINTA ST ,""
2015 Registered Foreclosed Properties.csv,2123021027,6306 N YARMOUTH AVE ,""
2015 Registered Foreclosed Properties.csv,5156005008,117 N DILLON ST ,""
2015 Registered Foreclosed Properties.csv,5105002024,1533 E 53RD ST ,""
2015 Registered Foreclosed Properties.csv,5436007019,3304 W CASITAS AVE ,""
2015 Registered Foreclosed Properties.csv,5024012014,4105 S NORTON AVE ,""
2015 Registered Foreclosed Properties.csv,4230007095,4064 S GLENCOE AVE ,""
2015 Registered Foreclosed Properties.csv,6006022017,408 1 2 E 62ND ST ,""
2015 Registered Foreclosed Properties.csv,6048010043,1463 E 101ST ST ,""
2015 Registered Foreclosed Properties.csv,5013019010,5131 S 11TH AVE ,""
2015 Registered Foreclosed Properties.csv,2530031019,11426 W KAGEL CANYON ST ,""
2015 Registered Foreclosed Properties.csv,7349025033,1663 W 215TH ST ,""
2015 Registered Foreclosed Properties.csv,2415015034,5805 N WHITNALL HWY ,""
2015 Registered Foreclosed Properties.csv,2712003010,17631 W LUDLOW ST ,""
2015 Registered Foreclosed Properties.csv,2028036019,6941 N SCARBOROUGH PEAK DR ,""
2015 Registered Foreclosed Properties.csv,2338020017,5724 N LEMP AVE ,""
2015 Registered Foreclosed Properties.csv,4286017043,245 S MAIN ST ,""
2015 Registered Foreclosed Properties.csv,2330010011,6238 N VENTURA CANYON AVE ,""
2015 Registered Foreclosed Properties.csv,5015017019,4607 S WILTON PL ,""
2015 Registered Foreclosed Properties.csv,5179008033,3330 1 2 E GLEASON AVE ,""
2015 Registered Foreclosed Properties.csv,2741026023,20636 W ROMAR ST ,""
2015 Registered Foreclosed Properties.csv,2116017008,7305 N TAMPA AVE ,""
2015 Registered Foreclosed Properties.csv,2118016008,7323 N BAIRD AVE ,""
2015 Registered Foreclosed Properties.csv,5185023011,640 S ORME AVE ,""
2015 Registered Foreclosed Properties.csv,6004025020,623 W 62ND ST ,""
2015 Registered Foreclosed Properties.csv,5504028096,4070 W 6TH ST ,""
2015 Registered Foreclosed Properties.csv,5160011016,1318 W COURT ST ,""
2015 Registered Foreclosed Properties.csv,2367009022,4103 N WILKINSON AVE ,""
2015 Registered Foreclosed Properties.csv,6051023019,10710 S STANFORD AVE ,""
2015 Registered Foreclosed Properties.csv,2163011016,19237 W SANTA RITA ST ,""
2015 Registered Foreclosed Properties.csv,2162011181,5301 YARMOUTH ,""
2015 Registered Foreclosed Properties.csv,5103012005,648 E 55TH ST ,""
2015 Registered Foreclosed Properties.csv,5160019002,1319 W COLTON ST ,""
2015 Registered Foreclosed Properties.csv,5551017127,1550 LAUREL AVE ,""
2015 Registered Foreclosed Properties.csv,2224035003,15855 W GAULT ST ,""
2015 Registered Foreclosed Properties.csv,2672008044,9062 N HASKELL AVE ,""
2015 Registered Foreclosed Properties.csv,4426011017,1900 N MANDEVILLE CANYON ROAD ,""
2015 Registered Foreclosed Properties.csv,2271008014,4482 N MAMMOTH AVE ,""
2015 Registered Foreclosed Properties.csv,2257019115,5460 WHITE ,""
2015 Registered Foreclosed Properties.csv,5160019003,1315 W COLTON ST ,""
2015 Registered Foreclosed Properties.csv,4263015043,11535 W ROCHESTER AVE ,""
2015 Registered Foreclosed Properties.csv,5467030010,220 N AVENUE ,""
2015 Registered Foreclosed Properties.csv,2177040017,19016 W DEVONPORT LANE ,""
2015 Registered Foreclosed Properties.csv,5033017009,3852 S CHERRYWOOD AVE ,""
2015 Registered Foreclosed Properties.csv,2536029002,12438 W EMPIRE PL ,""
2015 Registered Foreclosed Properties.csv,6083016028,11715 S SAN PEDRO ST ,""
2015 Registered Foreclosed Properties.csv,2701064005,20719 W LUGANO WAY ,""
2015 Registered Foreclosed Properties.csv,2782033024,19925 W GRESHAM ST ,""
2015 Registered Foreclosed Properties.csv,5585012020,2625 N HARGRAVE DR ,""
2015 Registered Foreclosed Properties.csv,5015028012,4920 S ARLINGTON AVE ,""
2015 Registered Foreclosed Properties.csv,5505013025,4595 W WILSHIRE BLVD ,""
2015 Registered Foreclosed Properties.csv,2606016027,17263 W MAYERLING ST ,""
2015 Registered Foreclosed Properties.csv,4409019003,921 N GREENTREE ROAD ,""
2015 Registered Foreclosed Properties.csv,5684023003,2766 W DELEVAN DR ,""
2015 Registered Foreclosed Properties.csv,5504022005,335 S VAN NESS AVE ,""
2015 Registered Foreclosed Properties.csv,5110008035,233 W 47TH ST ,""
2015 Registered Foreclosed Properties.csv,2701057218,11450 N VINELAND CT ,""
2015 Registered Foreclosed Properties.csv,5069028011,1518 S CARMONA AVE ,""
2015 Registered Foreclosed Properties.csv,2769011005,18132 W SUNBURST ST ,""
2015 Registered Foreclosed Properties.csv,5458015009,3205 N DREW ST ,""
2015 Registered Foreclosed Properties.csv,5106014022,1647 E 47TH ST ,""
2015 Registered Foreclosed Properties.csv,5507012017,450 S MANSFIELD AVE ,""
2015 Registered Foreclosed Properties.csv,7417014004,815 W E ST ,""
2015 Registered Foreclosed Properties.csv,2606014014,17317 W MIDWOOD DR ,""
2015 Registered Foreclosed Properties.csv,5188018028,3418 E SISKIYOU ST ,""
2015 Registered Foreclosed Properties.csv,2601037053,11510 N ZELZAH AVE ,""
2015 Registered Foreclosed Properties.csv,5523002046,625 N WILCOX AVE ,""
2015 Registered Foreclosed Properties.csv,5005020008,5231 S RUTHELEN ST ,""
2015 Registered Foreclosed Properties.csv,2601037036,11582 N LERDO AVE ,""
2015 Registered Foreclosed Properties.csv,5504020013,410 S VAN NESS AVE ,""
2015 Registered Foreclosed Properties.csv,5592012033,3757 N PRESTWICK DR ,""
2015 Registered Foreclosed Properties.csv,2225014080,16741 W VANOWEN ST ,""
2015 Registered Foreclosed Properties.csv,2654026081,8435 N COLUMBUS AVE ,""
2015 Registered Foreclosed Properties.csv,7562012007,1666 S MORSE DR ,""
2015 Registered Foreclosed Properties.csv,5044011014,3023 RODEO RD ,""
2015 Registered Foreclosed Properties.csv,2032019011,6146 N ROD AVE ,""
2015 Registered Foreclosed Properties.csv,5075018006,1722 S BERENDO ST ,""
2015 Registered Foreclosed Properties.csv,2322014025,06739 MORELLA AVE ,""
2015 Registered Foreclosed Properties.csv,7449004027,533 N PALOS VERDES ST ,""
2015 Registered Foreclosed Properties.csv,5402018029,1102 N CORONADO TER ,""
2015 Registered Foreclosed Properties.csv,2769017032,18214 W RAYEN ST ,""
2015 Registered Foreclosed Properties.csv,6019014023,1153 W 76TH ST ,""
2015 Registered Foreclosed Properties.csv,5690028016,4881 N RUTH AVE ,""
2015 Registered Foreclosed Properties.csv,5567023009,1930 N WEEPAH WAY ,""
2015 Registered Foreclosed Properties.csv,2040004002,22626 W CALIFA ST ,""
2015 Registered Foreclosed Properties.csv,5467018009,322 N CRANE BLVD ,""
2015 Registered Foreclosed Properties.csv,2238014017,6425 N MATILIJA AVE ,""
2015 Registered Foreclosed Properties.csv,2221019089,15167 W SHERMAN WAY ,""
2015 Registered Foreclosed Properties.csv,2606012019,12031 N JEANETTE PL ,""
2015 Registered Foreclosed Properties.csv,2506018011,13072 N BRADWELL AVE ,""
2015 Registered Foreclosed Properties.csv,4221018020,12354 W BRADDOCK DR ,""
2015 Registered Foreclosed Properties.csv,2174025021,4526 N TENANGO DR ,""
2015 Registered Foreclosed Properties.csv,2651013028,9003 N WILLIS AVE ,""
2015 Registered Foreclosed Properties.csv,5035006010,1952 W BROWNING BLVD ,""
2015 Registered Foreclosed Properties.csv,2503014013,13831 N STRATTON AVE ,""
2015 Registered Foreclosed Properties.csv,6038010034,8623 MENLO AVE ,""
2015 Registered Foreclosed Properties.csv,5109014042,485 E 46TH ST ,""
2015 Registered Foreclosed Properties.csv,5576016016,2200 N WILLETTA AVE ,""
2015 Registered Foreclosed Properties.csv,2409006014,7900 N CLEON AVE ,""
2015 Registered Foreclosed Properties.csv,6037006018,9147 S LA SALLE AVE ,""
2015 Registered Foreclosed Properties.csv,2357020001,4901 N BLUEBELL AVE ,""
2015 Registered Foreclosed Properties.csv,6050009013,636 E 94TH ST ,""
2015 Registered Foreclosed Properties.csv,2501003030,13382 N LOS OLIVOS ST ,""
2015 Registered Foreclosed Properties.csv,2637022003,8554 N MINUET PL ,""
2015 Registered Foreclosed Properties.csv,5502006012,357 S BERENDO ST ,""
2015 Registered Foreclosed Properties.csv,2673004049,16029 W NAPA ST ,""
2015 Registered Foreclosed Properties.csv,6061004017,812 W 105TH ST ,""
2015 Registered Foreclosed Properties.csv,5457018007,2836 W AVENUE ,""
2015 Registered Foreclosed Properties.csv,2733022029,10449 N ANDASOL AVE ,""
2015 Registered Foreclosed Properties.csv,6120026014,507 W 156TH ST ,""
2015 Registered Foreclosed Properties.csv,2322012050,6556 N GENTRY AVE ,""
2015 Registered Foreclosed Properties.csv,2219013007,6931 N TOBIAS AVE ,""
2015 Registered Foreclosed Properties.csv,6018023009,7700 S HALLDALE AVE ,""
2015 Registered Foreclosed Properties.csv,5060018012,2010 S 8TH AVE ,""
2015 Registered Foreclosed Properties.csv,5001033012,445 E 52ND ST ,""
2015 Registered Foreclosed Properties.csv,6018024024,7711 W NORMANDIE AVE ,""
2015 Registered Foreclosed Properties.csv,2114020024,20253 W KESWICK ST ,""
2015 Registered Foreclosed Properties.csv,6120005017,714 W 156TH ST ,""
2015 Registered Foreclosed Properties.csv,2747014140,10000 N OWENSMOUTH AVE ,""
2015 Registered Foreclosed Properties.csv,2127017018,6115 N YOLANDA AVE ,""
2015 Registered Foreclosed Properties.csv,2724007008,9629 N ANDORA AVE ,""
2015 Registered Foreclosed Properties.csv,4012002007,7233 S 9TH AVE ,""
2015 Registered Foreclosed Properties.csv,5160019001,210 N TOLUCA ST ,""
2015 Registered Foreclosed Properties.csv,2662005019,11359 N DANUBE AVE ,""
2015 Registered Foreclosed Properties.csv,2689028025,16434 W BRYANT ST ,""
2015 Registered Foreclosed Properties.csv,6048040008,9311 S WILMINGTON AVE ,""
2015 Registered Foreclosed Properties.csv,4104008001,5836 W 74TH ST ,""
2015 Registered Foreclosed Properties.csv,6119004007,13523 S MENLO AVE ,""
2015 Registered Foreclosed Properties.csv,2175002003,19320 W WELLS DR ,""
2015 Registered Foreclosed Properties.csv,2114018139,20134 W LEADWELL ,""
2015 Registered Foreclosed Properties.csv,2407002003,10554 W ROSCOE BLVD ,""
2015 Registered Foreclosed Properties.csv,5093014096,702 S SERRANO AVE ,""
2015 Registered Foreclosed Properties.csv,2045008012,6049 N LOCKHURST DR ,""
2015 Registered Foreclosed Properties.csv,2417005017,5260 N AUCKLAND AVE ,""
2015 Registered Foreclosed Properties.csv,6006005009,238 1 2 E 59TH PL ,""
2015 Registered Foreclosed Properties.csv,2314007030,7930 N FAIR AVE ,""
2015 Registered Foreclosed Properties.csv,6013009027,942 W 66TH ST ,""
2015 Registered Foreclosed Properties.csv,6036020019,8944 S GRAMERCY PL ,""
2015 Registered Foreclosed Properties.csv,5174010041,1626 1 2 E BRIDGE ST ,""
2015 Registered Foreclosed Properties.csv,5183012028,2033 E 4TH ST ,""
2015 Registered Foreclosed Properties.csv,2671018008,16116 W LIGGETT ST ,""
2015 Registered Foreclosed Properties.csv,2565018001,6915 W BECKETT ST ,""
2015 Registered Foreclosed Properties.csv,6006019014,406 E GAGE AVE ,""
2015 Registered Foreclosed Properties.csv,2109018006,21025 W STAGG ST ,""
2015 Registered Foreclosed Properties.csv,5029007013,3848 S DU RAY PL ,""
2015 Registered Foreclosed Properties.csv,6119021024,715 W 145TH ST ,""
2015 Registered Foreclosed Properties.csv,2201024023,17462 W BLYTHE ST ,""
2015 Registered Foreclosed Properties.csv,4114036013,7520 W SHORE CLIFF DR ,""
2015 Registered Foreclosed Properties.csv,6029020003,8311 S CENTRAL AVE ,""
2015 Registered Foreclosed Properties.csv,2384020017,3985 N ALTA MESA DR ,""
2015 Registered Foreclosed Properties.csv,2651018048,15014 W NORDHOFF ST ,""
2015 Registered Foreclosed Properties.csv,2741009024,20155 W TUBA ST ,""
2015 Registered Foreclosed Properties.csv,2549020023,10078 N SUNLAND BLVD ,""
2015 Registered Foreclosed Properties.csv,2355001009,12046 W OTSEGO ST ,""
2015 Registered Foreclosed Properties.csv,6109023042,18432 S MARIPOSA AVE ,""
2015 Registered Foreclosed Properties.csv,4107008032,6154 W 82ND ST ,""
2015 Registered Foreclosed Properties.csv,5066020019,1829 S ORANGE GROVE AVE ,""
2015 Registered Foreclosed Properties.csv,4001029016,6242 S MORLEY AVE ,""
2015 Registered Foreclosed Properties.csv,2032027070,5901 N VISTA DE LA ,""
2015 Registered Foreclosed Properties.csv,2123012016,6426 N NEWCASTLE AVE ,""
2015 Registered Foreclosed Properties.csv,5094003061,700 S ARDMORE AVE ,""
2015 Registered Foreclosed Properties.csv,5057008017,2838 S CHESAPEAKE AVE ,""
2015 Registered Foreclosed Properties.csv,6016007023,2025 W 65TH ST ,""
2015 Registered Foreclosed Properties.csv,2027026051,7446 N GRAYSTONE DR ,""
2015 Registered Foreclosed Properties.csv,2245018018,14229 W TIARA ST ,""
2015 Registered Foreclosed Properties.csv,5689025026,4844 N TOWNSEND AVE ,""
2015 Registered Foreclosed Properties.csv,5160011017,215 N TOLUCA ST ,""
2015 Registered Foreclosed Properties.csv,4230016017,4066 S TIVOLI AVE ,""
2015 Registered Foreclosed Properties.csv,2281005003,4346 N SEPULVEDA BLVD ,""
