ain,supplied_address,address_from_apn,latitude,longitude,source_files
"",7868  GLENOAKS BL BURBANK 91504,"",34.2015229,-118.3318376,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",2409 N VERMONT AV LOS ANGELES 90027,"",34.114365,-118.290509,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",10799  McKINLEY AV LOS ANGELES 90002,"",33.9383211,-118.2608408,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",8513  TUSCANY AV PLAYA DELREY 90293,"",33.957667,-118.439318,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",22693  MULHOLLAND DR WOODLAND HILLS 91364,"",34.150044,-118.6214342,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",8303 S VERMONT AV LOS ANGELES 90044,"",33.963604,-118.2917709,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",19798  VICTORY BL WOODLAND HLS 91367,"",34.1864717,-118.5646247,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",11607  LERDO AV GRANADA HILL 91344,"",34.2820525,-118.5232582,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",9152  SEPULVEDA BL SEPULVEDA 91343,"",34.2365137,-118.4674618,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",4236  8TH AV LOS ANGELES 90008,"",34.006159,-118.3256533,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",2929 W MARTIN LUTHER KING JR BL LOS ANGELES 90008,"",34.0108875,-118.3253155,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",9967  AVIATION BL WESTCHESTER 90045,"",33.94594,-118.3785059,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
2350018937,"5220 Lankershim Blvd. , Los Angeles, CA","",34.166122,-118.374465,"[""CRA Property List Oct 2012.csv""]"
"",2108  COLORADO BL LOS ANGELES 90041,"",34.1388857,-118.2124021,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",4740 N FIGUEROA ST HIGHLAND PK 90042,"",34.1022794,-118.2030212,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",6036 1/2 CANOGA AV WOODLD HILLS 91367,"",34.1792344,-118.5973686,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",1109 N CORONADO TER Los Angeles,"",34.0798455,-118.2688356,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",6501  FOUNTAIN AV HOLLYWOOD 90028,"",34.0946186,-118.3304462,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",8174 W LAURELMONT DR Los Angeles,"",34.110936,-118.372644,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",1701  VIRGINIA RD  90019,"",34.043302,-118.333171,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",5300 S VERMONT AVE Los Angeles,"",33.9938759,-118.2912336,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",16000  VICTORY BL VAN NUYS 91406,"",34.1866253,-118.4814726,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",4000  GLENALBYN WY LOS ANGELES 90065,"",34.0967868,-118.2170901,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",0  SANTA FE DAM  IRWINDALE 91706,"",34.1158411,-117.9725649,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",10275  LARWIN AV CHATSWORTH 91311,"",34.2570245,-118.6146714,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",15751  RINALDI ST GRANADA HLLS 91344,"",34.2793209,-118.4753138,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",14402 Gilmore St 91401_1429,"",34.187362,-118.446963,"[""Parking Lots & Structures - LADOT.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",6052  LA PRADA DR HIGHLAND PRK 90042,"",34.1249809,-118.1881258,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",22601  PLUMMER ST CHATSWORTH 91311,"",34.2426868,-118.6191455,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",3054  GLENDALE BL SILVERLAKE 90039,"",34.11075,-118.255204,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",7420 S LA TIJERA BLVD Los Angeles,"",33.97048,-118.3793649,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",10750  VALLEY HEART DR STUDIO CITY 91604,"",34.1418785,-118.365148,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",220 S BRISTOL AV LOS ANGELES 90049,"",34.0540767,-118.4875592,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",720  ATHENS BL LOS ANGELES 90044,"",33.9223,-118.287731,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",17745  VICTORY BL RESEDA 91335,"",34.1866409,-118.5199213,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",200 N. Spring St.,"",35.935445,-85.4741049,"[""GSD Facilities  For Filming.csv""]"
"",3645  BARRY AV MAR VISTA 90066,"",34.0118303,-118.4287445,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",W. 60th & Western Ave.,"",33.9852158,-118.3089512,"[""GSD Facilities  For Filming.csv""]"
"",3645  MARTIN LUTHER KING JR BL LOS ANGELES 90008,"",34.0116364,-118.3363429,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",955 W GAGE AV  90044,"",33.9820425,-118.2909453,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",4730 Crystal Springs Dr Los Angeles CA 90027,"",34.1425659,-118.2861657,"[""Insured Buildings & Uninsured Buildings -CAO - 359.csv"", ""Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv"", ""Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv"", ""Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv"", ""Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv"", ""Recreation and Parks - Provided by Department manual cleaned.csv"", ""Recreation and Parks - Provided by Department manual cleaned.csv"", ""Recreation and Parks - Provided by Department manual cleaned.csv"", ""Recreation and Parks - Provided by Department manual cleaned.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",7050 W MANCHESTER AV WESTCHESTER 90045,"",33.9597291,-118.4147281,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",10563 1/2 SANTA MONICA BL Los Angeles 90025,"",34.0542207,-118.4290006,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",4418  VINELAND AV N. HOLLYWOOD 91602,"",34.1510197,-118.3698955,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",5801 W MANCHESTER AV WESTCHESTER 90045,"",33.9599851,-118.3826084,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",1235 N. Figueroa Place Wilmington CA 90744,"",33.7827262,-118.2812491,"[""Insured Buildings & Uninsured Buildings -CAO - 359.csv"", ""Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv"", ""Recreation and Parks - Provided by Department manual cleaned.csv""]"
"",1140  VENICE BL VENICE 90291,"",33.9942843,-118.4513803,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",8155 N VAN NUYS BLVD Los Angeles,"",34.2133861,-118.4493109,"[""Department of Building & Safety Vacant Buildings.csv"", ""Department of Building & Safety Vacant Buildings.csv""]"
"",850  GLENDALE BL ECHO PARK 90026,"",34.0743629,-118.2616689,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",5302 1/2 SEPULVEDA BLVD VAN NUYS 91411,"",34.1902189,-118.4662918,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",13101  ERWIN ST VAN NUYS 91401,"",34.1830606,-118.4181628,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",6510 S VERMONT AV  90044,"",33.9797117,-118.2914176,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",7330  ROMAINE ST LOS ANGELES 90046,"",34.0889216,-118.3496209,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",150  MAIN ST VENICE 90294,"",33.9976581,-118.4791887,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",4831 N GLORIA AVE Los Angeles,"",34.157831,-118.479849,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",21129  CHATSWORTH ST  91311,"",34.264513,-118.594329,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",601 Nissan Way Wilmington CA 90744,"",33.7663849,-118.2561044,"[""Insured Buildings & Uninsured Buildings -CAO - 359.csv""]"
"",4055  WILSHIRE BL LOS ANGELES 90010,"",34.0620321,-118.3163283,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",6196  YORK BL  90042,"",34.1155206,-118.1844284,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",10420 S. VERMONT AVE. Los Angeles,"",33.941726,-118.291268,"[""Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv"", ""Recreation and Parks - Provided by Department manual cleaned.csv""]"
"",10809  TAMPA AV NORTHRIDGE 91326,"",34.2665101,-118.555118,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",4303  SAN RAFAEL AV Los Angeles 90042,"",34.110733,-118.213141,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",401 N. Ave. 19 ,"",33.5406153,-112.0996122,"[""Brownfields Program - Sanitation Department.csv"", ""GSD Facilities  For Filming.csv""]"
"",161 W 78TH ST Los Angeles,"",33.969152,-118.276029,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",6203 S CIMARRON ST Los Angeles,"",33.9832675,-118.3160541,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",755 E 84TH PL Los Angeles,"",33.962219,-118.261054,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",3516 W OLYMPIC BL LOS ANGELES 90019,"",34.0525286,-118.3150319,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",9440 S BROADWAY   90003,"",33.9506236,-118.2781037,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",845 N. ALAMEDA ST. Los Angeles,"",34.0574346,-118.2376327,"[""Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv"", ""Recreation and Parks - Provided by Department manual cleaned.csv""]"
"",5130 E MONTE VISTA ST Los Angeles,"",34.108181,-118.201343,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",12011  OHIO AV LOS ANGELES 90025,"",34.0403085,-118.4628722,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",15938  RINALDI ST  91344,"",34.2791339,-118.4795253,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",1500 E 109TH ST WATTS 90059,"",33.9368071,-118.2480417,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",21751  STRATHERN ST CANOGA PARK 91304,"",34.2155527,-118.60234,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",7560  EARLDOM AV  90293,"",33.9531149,-118.4424278,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",1628  COLORADO BL EAGLE ROCK 90041,"",34.1393759,-118.2020633,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",10726 S. GRAPE ST. Los Angeles,"",33.9381346,-118.2369003,"[""Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv"", ""Recreation and Parks - Provided by Department manual cleaned.csv""]"
"",18635  LASSEN ST NORTHRIDGE 91324,"",34.2500365,-118.5395176,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",10773  BLUFFSIDE DR STUDIO CITY 91604,"",34.1406182,-118.3640222,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",600  SAN FERNANDO RD LOS ANGELES 90065,"",34.0852666,-118.2257364,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",4550  VINELAND AV N. HOLLYWOOD 91602,"",34.153944,-118.369959,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",2105  PASEO DEL MAR  SAN PEDRO 90732,"",33.719116,-118.321853,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",500 S HARBOR BL SAN PEDRO 90731,"",33.7404933,-118.2797758,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",802  WORLD WY LOS ANGELES 90045,"",33.9427752,-118.4051137,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",725 W SEPULVEDA ST Los Angeles,"",33.745327,-118.292931,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",5741  WILSHIRE BL LOS ANGELES 90036,"",34.0624789,-118.3531256,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",4411 1/2 PICO BL LOS ANGELES 90019,"",34.0484463,-118.3312283,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",11396  SUNSET BL LOS ANGELES 90049,"",34.0727638,-118.4665177,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",1349 W 54TH ST Los Angeles,"",33.992583,-118.299727,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",7677 S VERMONT AV  90044,"",33.970356,-118.2917476,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",230 1/2 Arno Way Pacific Palisades CA 90272,"",34.04083,-118.544774,"[""Insured Buildings & Uninsured Buildings -CAO - 359.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"","1300 E. ""O"" ST. Los Angeles","",33.7747594,-118.2777121,"[""Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv"", ""Recreation and Parks - Provided by Department manual cleaned.csv""]"
"",14700  SUNSET BL PACFC PALSDS 90272,"",34.0413023,-118.5181543,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",1496  CAPRI DR LOS ANGELES 90049,"",34.0575443,-118.5018028,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",1627 S BEACON ST Los Angeles,"",33.729318,-118.280769,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",5427  SAN VICENTE BL  90019,"",34.0534415,-118.3527874,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",10102 S BROADWAY   90003,"",33.9444847,-118.2780973,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",TOTAL ,"",-17.4201379,-66.1319716,"[""Projected Surplus Properties Sales FY15-16 (Per GSD).csv""]"
"",10104  AVALON BL LOS ANGELES 90003,"",33.944627,-118.2651284,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",1145  SEWARD ST HOLLYWOOD 90038,"",34.092081,-118.333597,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",4233  DEGNAN BL LOS ANGELES 90008,"",34.0073784,-118.3315298,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",0  BERTH 25  SAN PEDRO 90731,"",33.7345804,-118.2772073,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",7339 W MANCHESTER AV WESTCHESTER 90045,"",33.9598484,-118.4238511,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",21361  DEVONSHIRE ST  91311,"",34.2572506,-118.5972483,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",6419  MONTEREY RD LOS ANGELES 90042,"",34.109314,-118.1789419,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",6748  FULTON AV VAN NUYS 91401,"",34.1936171,-118.422507,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",1301 W 46TH ST Los Angeles,"",34.001941,-118.298206,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",0  KEYSTONE ST BURBANK 91506,"",34.1600508,-118.3241971,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",4133 E TURQUOISE ST Los Angeles,"",34.082496,-118.197611,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",3328 W 43rd St 90008_4570,"",34.0059497,-118.3304221,"[""Parking Lots & Structures - LADOT.csv""]"
"",1900 N HIGHLAND AV HOLLYWOOD 90068,"",34.1055211,-118.3370338,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",12110  OSBORNE PL SUN VALLEY 91331,"",34.2618075,-118.3990021,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",1623 Ivar Avenue Hollywood CA 90028,"",34.1004145,-118.3285165,"[""Insured Buildings & Uninsured Buildings -CAO - 359.csv""]"
"",1607 E 113TH ST WATTS 90059,"",33.9320889,-118.2459292,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",2800  FOWLER ST LINCOLN HTS 90063,"",34.0562484,-118.1924747,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",8202 W MANCHESTER AV LOS ANGELES ,"",33.957728,-118.4393529,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",5459  SAN VICENTE BL  90019,"",34.0537511,-118.3536411,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",3607 S VERMONT AV Los Angeles 90089,"",34.0228343,-118.2922648,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",10551 W SANTA MONICA BLVD Los Angeles,"",34.054826,-118.4282952,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",5935  SAN VICENTE BL  90019,"",34.056746,-118.3606835,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"","0 Browns Canyon Silo APN 2821-002-900 
12080 BROWNS CANYON RD Chatsworth 91311","",34.294868,-118.591552,"[""Reported Nuisance Properties FYs 14-16__14-15_sheet.csv""]"
"",1172 W 29TH ST Los Angeles,"",34.028306,-118.2859421,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",7225  LAUREL CANYON BL N. HOLLYWOOD 91605,"",34.2024906,-118.3966043,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",12100 N. TAMPA AVE.                          Los Angeles,"",34.2931563,-118.5545752,"[""Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv"", ""Recreation and Parks - Provided by Department manual cleaned.csv""]"
"",400 S CANAL ST VENICE 90039,"",45.4390235,12.3236202,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
"",9155 N KESTER AVE Los Angeles,"",34.237175,-118.456976,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",225 E. 5th St.,"",34.1845987,-101.7013362,"[""GSD Facilities  For Filming.csv""]"
"",1003 N EUBANK AVE Los Angeles,"",33.783139,-118.2552061,"[""Department of Building & Safety Vacant Buildings.csv""]"
"",4051  HAYVENHURST DR ENCINO 91436,"",34.1437976,-118.4876319,"[""Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"", ""Building Book - GSD - 4468 FY 2014_listed_by_address.csv""]"
