Depart #,Dept,Bldg #,Sub ID,Maint Dist,Street #,Street Dir,Street Name,Street Type,Bldg Name,Community,Zip Code,Council Dist,Thomas Bros,Square Ft,Lease #,APN
60,VAR,5,*,SD,225,E,5TH,ST,CULTURAL HERITAGE MONUMENT,LOS ANGELES,90013,9,634F4,0,,5148010900
50,R&P,532,F,CC,430,W,5TH,ST,PERSHING SQUARE GARAGE,Los Angeles,90013,9,634F4,,,5149031900
63,VAR,683,*,SD,445,,5TH,ST,SAN PEDRO,SAN PEDRO,94402,15,824C5,0,,7455004900
51,LIB,100,*,SD,630,W,5TH,ST,CENTRAL LIBRARY,LOS ANGELES,90017,9,634E4,538802,,5151025905
25,STM,330,*,,2586,W,5TH,ST,LANDSCAPE MEDIAN ISLAND,,90057,0,,0,,
7,DAR,9,B,SD,1801,W,60TH,ST,SOUTH CENTRAL ANIMAL SHELTER,LOS ANGELES,90047,8,673H6,0,,
7,DAR,9,A,SD,1817,W,60TH,ST,SOUTH CENTRAL ANIMAL SHELTER,LOS ANGELES,90047,8,673H6,0,,
7,DAR,9,D,SD,1823,W,60TH,ST,SOUTH CENTRAL ANIMAL SHELTER,LOS ANGELES,90047,8,673H6,,,
60,VAR,401,*,SD,3331,W,60TH,ST,GANNETT OUTDOOR ADVERTISING INC,HYDE PARK,90047,8,673F6,0,4318-5,
50,R&P,156,F,ND,21,,62ND,AV,REC & PARKS SERVICE,PLAYA DELREY,90293,11,,0,,
50,R&P,296,B,SD,1531,W,62ND,ST,HARVARD RECREATION CENTER,LOS ANGELES,90047,8,673J6,0,,6002024900
50,R&P,296,D,SD,1535,W,62ND,ST,HARVARD RECREATION CENTER,Los Angeles,90047,8,673J6,0,,6002024900
24,R&P,123,*,,1555,W,62ND,ST,REC & PARKS SERVICE,,90047,0,,0,,
51,LIB,34,*,SD,1005,W,64TH,ST,JOHN MUIR BRANCH LIBRARY,LOS ANGELES,90044,8,674A7,4845,,6003031904
25,STM,311,*,,141,W,6TH,ST,LANDSCAPE MEDIAN ISLAND,SAN PEDRO,90731,0,,0,,
25,STM,288,*,,201,E,6TH,ST,LANDSCAPE MEDIAN ISLAND,SAN PEDRO,90731,0,,0,,
25,STM,292,*,,203,E,6TH,ST,LANDSCAPE MEDIAN ISLAND,SAN PEDRO,90731,0,,0,,
63,VAR,35,*,SD,215,W,6TH,ST,OFFICE BLDG-ROOM 1200,LOS ANGELES,90014,9,634E4,2062,4999-574,
9,POL,20,*,SD,251,E,6TH,ST,CENTRAL FACILITIES BUILDING,LOS ANGELES,90014,9,634F5,373375,,5148016914
9,POL,20,A,SD,267,E,6TH,ST,CENTRAL FACILITIES BLDG,LOS ANGELES,90014,9,634F5,0,,5148016914
50,R&P,532,I,CC,425,W,6TH,ST,PERSHING SQUARE,Los Angeles,90013,9,634F4,0,,5149031900
50,R&P,532,E,CC,431,W,6TH,ST,PERSHING SQUARE,Los Angeles,90013,9,634F4,0,,5149031900
24,R&P,650,*,,458,W,6TH,ST,PUBLIC WALKWAY,,0,0,,0,,
19,CUL,101,*,SD,464,W,6TH,ST,CULTURAL AFFAIRS-Warner Grand Theater,LOS ANGELES,90731,15,824C5,0,,7455004903
19,Cul,101,B,SD,468,W,6TH,ST,CULTURAL AFFAIRS-Warner Grand Theater,LOS ANGELES,90731,15,824C5,0,,7455004903
25,STM,979,*,SD,470,W,6TH,ST,NON-STRUCTURAL SERVICE,LOS ANGELES,90731,15,824C5,,,
25,STM,979,A,SD,472,W,6TH,ST,NON-STRUCTURAL SERVICE,LOS ANGELES,90731,15,,,,
19,Cul,101,A,SD,478,W,6TH,ST,CULTURAL AFFAIRS-Warner Grand Theater,LOS ANGELES,90731,15,824C5,0,,7455004903
25,STM,962,*,SD,824,E,6TH,ST,6TH STREET & GLADYS PARK,LOS ANGELES,90014,9,634F5,0,,
25,STM,220,*,,923,W,6TH,ST,PEDESTRIAN TUNNEL,LOS ANGELES,90017,0,,0,,
9,POL,90,*,SD,1401,W,6TH,ST,RAMPART AREA STATION,Los Angeles,90017,1,823 J5,54000,,5153020900
27,VAR,5,*,SD,1401,W,6TH,ST,CENTRAL RECEIVING HOSPITAL,LOS ANGELES,90017,1,634C3,1200,L-9181,5153020900
27,VAR,5,G,SD,1401,W,6TH,ST,VEHICLE MAINTENANCE FACILITY,LOS ANGELES,90017,1,634C3,,,5153020900
50,R&P,408,I,SD,2126,W,6TH,ST,MacARTHUR PARK,LOS ANGELES,90057,2,634B3,0,,5141003900
50,R&P,408,F,SD,2128,W,6TH,ST,MacARTHUR PARK,WESTLAKE,90057,1,634B3,0,,5141003900
50,R&P,408,K,SD,2168,W,6TH,ST,MacARTHUR PARK-RESTRM,Los Angeles,90017,2,634C3,,,5141003900
50,R&P,408,G,SD,2226,W,6TH,ST,MacARTHUR PARK,WESTLAKE,90057,2,634B3,0,,5141003900
50,R&P,952,*,SD,2228,W,6TH,ST,FIRE ALARM/POLICE SIGNL BUREAU,WESTLAKE,90057,1,634B3,0,,
50,R&P,408,*,SD,2230,W,6TH,ST,MacARTHUR PARK,WESTLAKE,90057,1,636H2,0,,5141003900
50,R&P,408,H,SD,2400,W,6TH,ST,MacARTHUR PARK,LOS ANGELES,90057,2,634B3,0,,5141005007
50,R&P,340,A,SD,2770,W,6TH,ST,LAFAYETTE PARK AND REC CENTER,LOS ANGELES,90057,10,634B3,0,,
50,R&P,340,*,SD,2820,W,6TH,ST,LAFAYETTE PARK AND REC CENTER,LOS ANGELES,90057,10,634B3,0,,5077006900
51,LIB,48,*,SD,2820,W,6TH,ST,FELIPE DE NEVE BRANCH LIBRARY,LOS ANGELES,90057,10,634B3,4287,,5077006900
29,COU,18,*,SD,3251,W,6TH,ST,"LESSOR: DAVID WALD, RECEIVER",LOS ANGLES,90005,4,633F2,2038,4999-678,
25,STM,7,*,SD,4184,,6TH,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90008,6,673F3,0,,
26,STM,360,*,,4225,W,6TH,ST,LANDSCAPE MEDIAN ISLAND,,90020,0,633G2,0,,
25,STM,819,*,SD,4808,W,6TH,ST,MEDIAN ISLAND IRRIGATION,LOS ANGELES,90005,4,633 E2,,,
51,LIB,30,*,SD,256,W,70TH,ST,ASCOT BRANCH LIBRARY,LOS ANGELES,90003,9,674D7,6642,,6012010900
50,R&P,442,A,SD,830,W,70TH,ST,MOUNT CARMEL SR CITIZEN CENTER,LOS ANGELES,90003,8,674B7,0,,6013004900
50,R&P,18,*,,846,W,70TH,ST,MOUNT CARMICHAEL,LOS ANGELES,90044,0,674A7,0,,6013004900
21,,659,*,SD,6015,,74TH,ST,Pumping Plant #659,Los Angeles,90045,,702H1,,,
47,VAR,69,*,SD,606,E,76TH,PL,TENANT: ESTELLE VAN METER MULTI-PURPOSE CENTER,LOS ANGELES,90003,9,704D1,8382,28000-942,6023017900
50,R&P,101,*,SD,1900,W,76TH,ST,CIRCLE PARK,HYDE PARK,90047,8,703G1,0,,6017018001
50,R&P,101,A,,2000,W,76TH,ST,REC & PARKS SERVICE,,90047,0,,0,,
50,R&P,100,A,,2498,W,76TH,ST,REC & PARKS SERVICE,,90043,0,,0,,
50,R&P,100,*,SD,2600,W,76TH,ST,CIRCLE PARK,HYDE PARK,90043,8,703G1,0,,
60,VAR,842,*,SD,235,W,77TH,St,Old 77th Police Stn,Los Angeles,90003,9,704C1,,,6031014902
9,POL,38,*,SD,111,W,7TH,ST,POLICE SCIENCE INVESTIGATION DEPT,LOS ANGELES,90014,9,634F5,4908,4999-481,5144001011
9,POL,38,A,SD,111,W,7TH,ST,"L & R AUTO PARKS, INC",LOS ANGELES,90014,9,634F5,481,4999-401P,5144001011
5,FIR,9,*,SD,430,E,7TH,ST,FIRE STATION #9,LOS ANGELES,90014,9,634F5,0,,5145006900
63,VAR,684,*,SD,460,,7TH,ST,SAN PEDRO,SAN PEDRO,94402,15,824C5,0,,7455005902
19,CUL,6,A,SD,518,W,7TH,ST,CROATIAN CULTURAL CENTER,SAN PEDRO,90731,15,824B5,,,7451037901
50,R&P,464,A,ND,1032,,7TH,AV,OAKWOOD RECREATION CENTER,VENICE,90291,11,671H5,0,,
1,VAR,81,*,SD,1200,W,7TH,ST,GARLAND BUILDING,LOS ANGELES,90017,1,634D4,80211,4999-983,5143006013
25,STM,39,*,,1801,E,7TH,ST,PEDESTRIAN TUNNEL,LOS ANGELES,90014,9,634F5,0,,
5,FIR,11,*,SD,1819,W,7TH,ST,FIRE STATION #11,LOS ANGELES,90057,1,634C3,10000,,5142007900
5,FIR,11,F,SD,1819,W,7TH,ST,FIRE STATION #11,LOS ANGELES,90057,1,634C3,3200,,5142007900
60,VAR,509,*,SD,2100,E,7TH,ST,SOUTHERN PACIFIC PIPE LINES INC,LOS ANGELES,90021,14,634H5,0,L-7314,
17,PW,1,*,SD,2155,E,7TH,ST,BUREAU OF CONTRACT ADMINISTRATION,Los Angeles,90023,14,,,,
1,DGS,37,*,CD,2172,E,7TH,ST,7TH ST. CONSOLIDATED FACILITY - Sanitation,LOS ANGELES,90021,14,634H6,0,,5171024904
1,DGS,37,A,CD,2172,E,7TH,ST,7TH ST. CONSOLIDATED FACILITY - Sanitation,LOS ANGELES,90021,14,634H6,0,,5171024904
1,DGS,37,B,CD,2172,E,7TH,ST,7TH ST.CONSOLIDATED FACILITY - Sanit Truck Wash,LOS ANGELES,90021,14,634H6,0,,5171024904
50,R&P,408,J,SD,2211,W,7TH,ST,MacARTHUR PARK,LOS ANGELES,90057,2,634B3,0,,5141003900
1,DGS,37,D,CD,2222,E,7TH,ST,7TH ST CONSOLIDATED FACILITY - St. Maint,LOS ANGELES,90021,14,634H6,0,,5171025900
1,DGS,37,E,CD,2222,E,7TH,ST,7TH ST. CONSOLIDATED FACILITY - GSD,LOS ANGELES,90021,14,634H6,0,,5171025900
1,DGS,37,F,CD,2222,E,7TH,ST,7TH ST. CONSOLIDATED FACILITY - GSD,LOS ANGELES,90021,14,634H6,0,,5171025900
1,DGS,37,G,CD,2300,E,7TH,ST,7TH ST. CONSOLIDATED FACILITY - GSD Tire Shop,LOS ANGELES,90021,14,634H6,0,,5171025902
50,R&P,408,A,SD,2301,W,7TH,ST,MacARTHUR PARK,WESTLAKE,90010,1,634B3,0,,5141003900
1,DGS,37,H,CD,2310,E,7TH,ST,7TH ST CONSOLIDATED FACILITY - GSD Body Shop,LOS ANGELES,90021,14,634H6,0,,5171024901
1,DGS,37,I,CD,2310,E,7TH,ST,7TH ST CONSOLIDATED FACILITY - GSD,LOS ANGELES,90021,14,634H6,0,,5171025901
1,DGS,37,K,CD,2310,E,7TH,ST,7TH ST CONSOLIDATED FACILITY - GSD office,LOS ANGELES,90021,14,634H6,0,,5171025901
1,DGS,37,L,CD,2310,E,7TH,ST,7TH ST. CONSOLIDATED FACILITY - GSD,LOS ANGELES,90021,14,634H6,0,,5171025901
50,R&P,408,B,SD,2321,W,7TH,ST,MacARTHUR PARK,WESTLAKE,90010,1,634B3,0,,5141003900
1,DGS,37,J,CD,2324,E,7TH,ST,7TH ST. CONSOLIDATED FACILITY-GSD Office,LOS ANGELES,90021,14,634H6,0,,5171025905
50,R&P,64,C,SD,2640,E,7TH,ST,BOYLE HEIGHTS COMMUNITY GARDEN,BOYLE HGHTS,90023,14,635A6,0,,
5,FIR,34,*,SD,3661,,7TH,AV,FIRE STATION #34,LOS ANGELES,90018,6,673F1,11600,,5044018900
51,LIB,3,A,SD,3701,W,7TH,ST,PIO PICO KOREATOWN BRANCH,LOS ANGELES,90005,10,633H5,,,5093006900
63,VAR,604,*,SD,936,W,83RD,ST,VERMONT MANCHESTER,LOS ANGELES,90044,8,704A2,0,,6032009902
25,STM,142,*,,7301,W,83RD,ST,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,,0,,
63,VAR,605,*,SD,939,W,84TH,ST,VERMONT MANCHESTER,LOS ANGELES,90044,8,677F1,0,,6032009018
63,VAR,606,*,SD,942,W,84TH,ST,VERMONT MANCHESTER,LOS ANGELES,90044,8,677F1,0,,6032012900
47,CDD,3,A,SD,932,W,85TH,ST,CDD Youth Opport. Unlimited - Child Care Center,LOS ANGELES,90044,8,677F1,0,,6032013901
63,VAR,607,*,SD,947,W,85TH,ST,VERMONT MANCHESTER,LOS ANGELES,90044,8,677F1,0,,6032012903
63,VAR,700,*,SD,239,W,86TH,PL,OFF STREET PARKING,LOS ANGELES,90003,8,704B3,0,,6040013901
63,VAR,666,*,SD,237,W,87TH,ST,BROADWAY-MANCHESTER,LOS ANGELES,90003,8,704D3,0,,6040015900
63,VAR,665,*,SD,323,W,87TH,ST,BROADWAY-MANCHESTER,LOS ANGELES,90003,8,704D3,0,,6040014905
50,R&P,264,A,SD,430,E,88TH,PL,GREEN MEADOWS Park,Los Angeles,90003,9,704D3,0,,
50,R&P,264,*,SD,431,E,89TH,ST,GREEN MEADOWS REC CTR,LOS ANGELES,90002,9,704D3,0,,6041023900
50,R&P,264,C,SD,501,E,89TH,ST,GREEN MEADOWS REC CTR,LOS ANGELES,90002,9,704D3,0,,6041023900
24,R&P,358,*,,1925,W,89TH,ST,REC & PARKS SERVICE,,90047,0,,0,,
63,VAR,647,*,SD,474,W,8TH,ST,OFF STREET PARKING,SAN PEDRO,90731,15,824C5,0,,7455006900
25,STM,47,*,,1017,W,8TH,ST,TUNNEL,LOS ANGELES,90017,0,,0,,
25,STM,200,*,,1504,W,8TH,ST,LANDSCAPE MEDIAN ISLAND,,90017,0,,0,,
9,POL,28,*,SD,3330,W,8TH,ST,KOREATOWN POLICE COMMUNITY SERVICE CENTER,LOS ANGELES,90005,1,633J3,,,5094020025
63,VAR,21,M,SD,3699,,8TH,AV,WESTERN DISTRICT TRAFFIC YARD,LOS ANGELES,90018,10,673F1,0,,
26,STM,98,*,SD,4236,,8TH,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90008,0,673F3,0,,
25,STM,8,*,SD,4262,,8TH,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90008,6,673F3,0,,
25,STM,138,*,,4326,,8TH,AV,LANDSCAPE MEDIAN ISLAND,,90008,0,,0,,
50,R&P,412,A,SD,631,W,90TH,ST,ALGIN SUTTON Rec Center,Los Angeles,90044,8,704B3,0,,6038013900
35,HOU,4,*,SD,323,E,91ST,ST,SINGLE FAMILY HOUSE,LOS ANGELES,90003,8,407D3,,6041-27-901,
25,STM,52,*,,644,E,98TH,ST,LANDSCAPE MEDIAN ISLAND - ALONG BIKE PATH,LOS ANGELES,90002,0,704E4,0,,
25,STM,198,*,,750,E,98TH,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90002,0,,0,,
26,STM,97,*,SD,844,E,98TH,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90002,0,704E4,0,,
63,VAR,641,*,SD,462,W,9TH,ST,SAN PEDRO,SAN PEDRO,90731,15,824C5,0,,7455007902
25,STM,131,*,,4070,,9TH,AV,LANDSCAPE MEDIAN ISLAND,,90008,0,,0,,
25,STM,10,*,SD,4075,,9TH,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90008,6,673F3,0,,
8,STM,15,*,SD,2000,,ABBOTT KINNEY,BL,VENICE DIST ST MTCE YARD,VENICE,90291,6,671H6,10043,,4237002901
8,STM,15,A,SD,2000,,ABBOTT KINNEY,BL,OFFICE BLDG,VENICE,90291,6,671H6,456,,
8,STM,15,B,SD,2000,,ABBOTT KINNEY,BL,VENICE DIST ST MTCE YARD,VENICE,90291,6,671H6,4222,L-5132(R),4237002901
8,STM,15,C,SD,2000,,ABBOTT KINNEY,BL,VENICE DIST ST MTCE YARD,VENICE,90291,6,671H6,4985,,4237002901
8,STM,15,D,SD,2000,,ABBOTT KINNEY,BL,VENICE DIST ST MTCE YARD,VENICE,90291,6,671H6,380,,4237002901
8,STM,15,E,SD,2000,,ABBOTT KINNEY,BL,VENICE DIST ST MTCE YARD,VENICE,90291,6,671H6,380,,
25,STM,270,*,,2528,,ABERDEEN,AV,LANDSCAPE MEDIAN ISLAND,,90027,0,,0,,
50,R&P,194,B,SD,835,,ACADEMY,RD,ELYSIAN PARK,ELYSIAN PARK,90026,1,594F7,0,,
50,R&P,194,K,SD,835,,ACADEMY,RD,ELYSIAN PARK REST ROOM,ELYSIAN PARK,90026,1,594F7,0,,
50,R&P,194,*,SD,929,,ACADEMY,RD,"ELYSIAN PARK- REC CTR, ANGEL'S PT-ACADEMY RD DEVLP",ELYSIAN PARK,90026,1,594G7,0,,
50,R&P,194,L,SD,929,,ACADEMY,RD,ELYSIAN PARK- NORTHEAST LITTLE LEAGUE,ELYSIAN PARK,90026,1,594G7,0,,
50,R&P,54,*,ND,1003,,ACADEMY,RD,BISHOP CYN SANITATION FACILITY,BISHOP CYN,90026,1,594G7,0,,
9,POL,21,G,ND,1092,,ACADEMY,RD,POLICE TRAINING DIVISION,LOS ANGELES,90026,1,594F7,0,,
9,POL,21,H,ND,1855,,ACADEMY,RD,THREE TRAILERS,LOS ANGELES,90026,1,594F7,0,,5415004900
9,POL,21,*,ND,1880,,ACADEMY,RD,POLICE TRAINING DIVISION,LOS ANGELES,90026,1,594F7,62800,L-8153-R2,5415004900
9,POL,21,A,ND,1880,,ACADEMY,RD,POLICE TRAINING DIVISION,LOS ANGELES,90026,1,594F7,62800,,5415004900
9,POL,21,B,ND,1880,,ACADEMY,RD,POLICE TRAINING DIVISION,LOS ANGELES,90026,1,594F7,0,,5415004900
9,POL,21,C,ND,1880,,ACADEMY,RD,POLICE TRAINING DIVISION,LOS ANGELES,90026,1,594F7,0,,5415004900
9,POL,21,D,ND,1880,,ACADEMY,RD,POLICE TRAINING DIVISION,LOS ANGELES,90026,1,594F7,0,,5415004900
9,POL,21,E,ND,1880,,ACADEMY,RD,POLICE TRAINING DIVISION,LOS ANGELES,90026,1,594F7,3472,,5415004900
9,POL,21,F,ND,1891,,ACADEMY,RD,POLICE TRAINING DIVISION,LOS ANGELES,90026,1,594F7,0,L 8153-R2,5415004901
50,R&P,792,A,ND,10844,,ACAMA,ST,WEDDINGTON PARK & REC CTR,STUDIO CITY,91602,4,563B5,0,,
26,STM,73,*,SD,5040,W,ADAMS,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90016,0,633E7,0,,
50,R&P,802,*,SD,5770,W,ADAMS,BL,WESTSIDE NEIGHBORHOOD PARK,LOS ANGELES,90016,10,633A7,0,,
21,SAN,151,*,SD,7450,,AIRPORT,BL,PUMPING PLANT #51,LOS ANGELES,90045,11,702J1,307,,
21,SAN,153,*,SD,9408,,AIRPORT,BL,PUMPING PLANT #53,WESTCHESTER,90045,11,702J4,1056,,
21,SAN,153,A,SD,9408,,AIRPORT,BL,PUMPING PLANT #53,WESTCHESTER,90045,11,702J4,0,,
8,STM,16,N,ND,7711,,ALABAMA,AV,CANOGA PARK DIST,CANOGA PARK,91304,3,530A3,1300,,2110016901
8,STM,16,E,ND,7725,,ALABAMA,AV,CANOGA PARK DIST,CANOGA PARK,91304,3,530A3,1300,,2110016901
1,VAR,138,P,CC,110,N,ALAMEDA,ST,ALLRIGHT PARKING,LOS ANGELES,90012,9,634 G4,0,,
1,VAR,137,P,CC,208,N,ALAMEDA,ST,GRANT PARKING,LOS ANGELES,90012,9,634 G4,,A-201,5173008019
1,VAR,139,P,CC,216,N,ALAMEDA,ST,ALLRIGHT PARKING,LOS ANGELES,90012,9,634 G4,0,,
25,STM,574,*,,401,N,ALAMEDA,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90012,0,,0,,
25,STM,364,*,,531,N,ALAMEDA,ST,LANDSCAPE MEDIAN ISLAND,,90012,0,,0,,
60,VAR,503,*,CC,711,N,ALAMEDA,ST,LESSOR: SOUTHERN PACIFIC TRANSPORTATION CO.,LOS ANGELES,90012,14,634H3,0,4998-411,
60,VAR,503,P,CC,711,N,ALAMEDA,ST,GSD PARKING LOT,LOS ANGELES,90012,14,634H3,6600,5216-4,
50,R&P,187,*,CC,845,N,ALAMEDA,ST,EL PUEBLO DE LOS ANGELES,LOS ANGELES,90012,14,634F3,0,,5408011908
25,STM,364,A,,1036,N,ALAMEDA,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90012,0,,0,,
20,SAN,20,*,SD,4071,S,ALAMEDA,ST,LANCER PROJECT,LOS ANGELES,90039,9,674G3,0,,5167006306
25,STM,329,*,ND,16822,,ALBERS,ST,LANDSCAPE MEDIAN ISLAND,ENCINO,91436,11,561D2,0,,
50,R&P,79,*,SD,1739,,ALBION,ST,FUTURE PARK; LEASED FACILITY,Los Angeles,90032,1,634J1,,,
50,R&P,110,B,SD,4450,,ALGER,ST,CHEVY CHASE REC CENTER,LOS ANGELES,90039,13,564,0,,
50,R&P,3,*,ND,22102,,ALIZONDO,DR,RECREATION AND PARKS,WOODLAND HLS,91364,3,560A5,0,,2173015901
50,R&P,3,A,ND,22103,,ALIZONDO,DR,RECREATION AND PARKS,WOODLAND HLS,91364,3,560A5,0,,2173015900
50,R&P,418,*,SD,4601,,ALLA,RD,GLEN-ALLA PARK,LOS ANGELES,90066,6,672C6,0,,
50,R&P,418,A,,4645,,ALLA,RD,REC & PARKS SERVICE,,90292,0,,0,,
25,STM,874,*,,4855,,ALLA,RD,LANDSCAPE MEDIAN ISLAND,MARINADELREY,90291,0,,0,,
25,STM,102,*,,1909,,ALLESANDRO,ST,LANDSCAPE MEDIAN ISLAND,,90026,0,,0,,
25,STM,226,*,,2000,,ALLESANDRO,ST,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90039,0,594E5,0,,
50,R&P,689,A,,3200,,ALMA,ST,REC & PARKS SERVICE,,90731,0,,0,,
60,VAR,839,*,ND,615,,ALMA REAL,DR,"TENANT: BEARD, DAGNY KAREN",PACFC PALSDS,90272,11,631B6,2493,28001-662,4411019901
60,VAR,657,*,ND,623,,ALMA REAL,DR,REAL PROPERTY RENTAL,PACFC PALSDS,90272,11,631B6,2300,28001-219,4411019900
50,R&P,488,A,ND,695,,ALMA REAL,DR,REC & PARKS SERVICE,,90272,11,,0,,
25,STM,737,*,,803,,ALMA REAL,DR,LANDSCAPE MEDIAN ISLAND,PACIFIC PALISADES,90272,0,,,,
50,R&P,488,*,ND,851,,ALMA REAL,DR,PALISADES PARK & REC CENTER,PACFC PALSDS,90272,11,631B6,0,,5
51,LIB,15,*,ND,861,,ALMA REAL,DR,PALISADES BRANCH LIBRARY,PACFC PALSDS,90272,11,631B6,7025,,4411002901
50,R&P,71,A,ND,2561,,ALMADEN,CT,BRIARWOOD PARK,BEVERLY GLEN,90077,5,592B1,0,,
50,R&P,71,B,ND,2564,,ALMADEN,CT,BRIARWOOD PARK,BEVERLY GLEN,90077,5,592B1,0,,
26,STM,188,*,SD,480,,ALMAR,AV,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,630J5,0,,
25,STM,814,*,,571,,ALMAR,AV,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,,0,,
25,STM,78,*,,351,S,ALMONT,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90048,0,632H1,0,,
4,VAR,10,*,ND,2400,,ALTMAN,ST,HYDRAULIC RESEARCH LABORATORY,LOS ANGELES,90031,13,594H5,0,,5445017904
4,VAR,10,B,ND,2400,,ALTMAN,ST,HYDRAULIC RESEARCH LABORATORY,LOS ANGELES,90031,13,594H5,0,,5445017904
4,VAR,10,C,ND,2424,,ALTMAN,ST,HYDRAULIC RESEARCH LABORATORY-  delete,LOS ANGELES,90031,13,594H5,0,,5445017904
4,VAR,1,*,ND,2426,,ALTMAN,ST,GEOLOGY AND SOILS ENGINEERING- Delete,LOS ANGELES,90031,13,594H5,0,,5445017904
4,VAR,10,D,ND,2430,,ALTMAN,ST,HYDRAULIC RESEARCH LABORATORY- delete,LOS ANGELES,90031,13,594H5,0,,5445017904
50,R&P,70,*,SD,2911,,ALTURA,ST,LINCOLN HGHTS MULTIPLEX BLDG,Los Angeles,90031,1,595 A7,,,5206009900
26,STM,158,*,SD,4405,,ALUMNI,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90041,0,594J1,0,,
50,R&P,408,L,SD,653,S,ALVARADO,ST,MacARTHUR PARK,WESTLAKE,90057,1,634B3,0,,5141003900
50,R&P,408,D,SD,655,S,ALVARADO,ST,MacARTHUR PARK,WESTLAKE,90057,1,634B3,0,,5141003900
51,LIB,72,*,SD,1030,S,ALVARADO,ST,PICO-UNION BRANCH LIBRARY,LOS ANGELES,90006,1,634B4,0,,5136012901
50,R&P,712,*,SD,1300,,ALVARADO,TE,TERRACE PARK,LOS ANGELES,90006,1,634B4,0,,5135004900
50,R&P,712,A,SD,1310,,ALVARADO,TE,TERRACE PARK,LOS ANGELES,90006,1,634B4,0,,5135004900
50,R&P,712,B,SD,1344,,ALVARADO,TE,TERRACE PARK,LOS ANGELES,90006,1,634B4,0,,5135004900
25,STM,939,*,ND,1043,,AMALFI,DR,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,11,631C5,0,,
50,R&P,770,A,ND,11531,,AMIGO,AV,VIKING PARK  - REC & PARKS SERVICE,NORTHRIDGE,91326,12,500H1,0,,2871006900
50,R&P,8,*,ND,0,,AMOROSO,PL,AMOROSO TRIANGLE,VENICE,90291,6,671H6,50510,,
50,R&P,284,C,SD,1101,W,ANAHEIM,ST,HARBOR REGIONAL PARK,WILMINGTON,90744,15,794D6,0,,7412010903
50,R&P,284,I,,1595,W,ANAHEIM,ST,REC & PARKS SERVICE,HARBOR CITY,90744,0,,0,,7412010903
50,R&P,284,H,,1701,W,ANAHEIM,ST,REC & PARKS SERVICE,HARBOR CITY,90744,15,,0,,7412010903
50,R&P,284,A,SD,1725,W,ANAHEIM,ST,NAL PARK,WILMINGTON,90744,15,794C5,0,,7412010903
21,SAN,190,*,SD,1251,E,ANCHORAGE,RD,PUMPING PLANT #90,SAN PEDRO,90744,15,824G1,54,,
50,R&P,197,*,ND,11331,,ANDASOL,AV,ENCINO-LOUISE PARK,ENCINO,91344,12,501C1,0,,
50,R&P,314,A,,11335,,ANDASOL,AV,REC & PARKS SERVICE,,91344,12,,0,,
51,LIB,101,*,SD,361,S,ANDERSON,ST,LIBRARY MAINTENANCE BUILDING,LOS ANGELES,90033,14,634J5,13898,,5172015900
50,R&P,49,*,ND,2500,,ANGELO,DR,BEVERLY GLEN PARK,LOS ANGELES,90039,5,592B2,0,,
26,STM,134,*,SD,2206,,APEX,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90026,0,594D5,0,,
50,R&P,732,*,ND,12240,,ARCHWOOD,ST,VALLEY PLAZA PARK & REC CENTER,N. HOLLYWOOD,91606,2,532F5,0,,
50,R&P,732,A,ND,12240,,ARCHWOOD,ST,VALLEY PLAZA PARK & REC CENTER,N. HOLLYWOOD,91605,2,532E5,0,,
50,R&P,732,B,ND,12240,,ARCHWOOD,ST,VALLEY PLAZA PARK & REC CENTER,N. HOLLYWOOD,91605,2,532E5,0,,
50,R&P,732,C,ND,12240,,ARCHWOOD,ST,VALLEY PLAZA PARK & REC CENTER,N. HOLLYWOOD,91605,2,532E5,0,,
25,STM,978,*,,740,1/2,ARDMORE,AV,LANDSCAPE MEDIAN ISLAND,Los Angeles,90029,0,,,,
50,R&P,22,*,SD,0,,ARGO,ST,ARGO TRIANGLE,PLAYA DELREY,90293,6,591C5,0,,
25,STM,544,*,,5086,,ARGUS,DR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90041,0,,0,,
52,,120,*,,8501,,ARLETA,AV,DWP - Anthony Office Building,LOS ANGELES,91352,2,532E1,,,
50,R&P,162,*,ND,10400,,ARLETA,AV,DEVONSHIRE/ARLETA PARK,ARLETA,91331,7,502B4,0,,
