Depart #,Dept,Bldg #,Sub ID,Maint Dist,Street #,Street Dir,Street Name,Street Type,Bldg Name,Community,Zip Code,Council Dist,Thomas Bros,Square Ft,Lease #,APN,compiled_address,compiled_lat,compiled_lng
50,R&P,279,D,SD,18,"",GRIFFITH PARK,"",GRIFFITH PARK,LOS ANGELES,90027,4,594A2,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,282,E,"",19,"",GRIFFITH PARK,"",GRIFFITH PARK,LOS ANGELES,90027,4,594C1,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,279,W,"",20,"",GRIFFITH PARK,DR,GRIFFITH PARK,LOS ANGELES,90027,4,563J5,0,"","","Griffith Park, CA",34.13362503051758,-118.30403900146484
50,R&P,279,F,SD,23,"",GRIFFITH PARK,"",GRIFFITH PARK,LOS ANGELES,90027,4,594A2,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,279,G,SD,24,"",GRIFFITH PARK,"",GRIFFITH PARK,LOS ANGELES,90027,4,594A2,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,279,H,SD,25,"",GRIFFITH PARK,"",GRIFFITH PARK,LOS ANGELES,90027,4,594A2,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,279,I,SD,26,"",GRIFFITH PARK,"",GRIFFITH PARK,LOS ANGELES,90027,4,594A2,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,279,J,SD,27,"",GRIFFITH PARK,"",GRIFFITH PARK,LOS ANGELES,90027,4,594A2,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,282,K,SD,28,"",GRIFFITH PARK,"",GRIFFITH PARK,LOS ANGELES,90027,4,594A2,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,279,L,SD,32,"",GRIFFITH PARK,"",GRIFFITH PARK,LOS ANGELES,90027,4,594A2,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,279,M,SD,33,"",GRIFFITH PARK,"",GRIFFITH PARK,LOS ANGELES,90027,4,594A2,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,272,N,ND,64,"",GRIFFITH PARK,DR,GRIFFITH PARK,LOS ANGELES,90027,4,563J5,0,"","","Griffith Park, CA",34.13362503051758,-118.30403900146484
50,R&P,279,O,SD,4700,"",GRIFFITH PARK,BL,GRIFFITH PARK,LOS ANGELES,90027,4,594C1,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,279,Q,SD,4901,"",GRIFFITH PARK,DR,GRIFFITH PARK,LOS ANGELES,90027,4,594C1,0,"","","Griffith Park, CA",34.13362503051758,-118.30403900146484
50,R&P,279,N,SD,4903,"",GRIFFITH PARK,DR,GRIFFITH PARK,LOS ANGELES,90027,4,594C1,0,"","","Griffith Park, CA",34.13362503051758,-118.30403900146484
50,R&P,279,E,"",22,"",GRIFFITH PK,DR,GRIFFITH PARK,LOS ANGELES,90027,4,594C1,0,"","","Griffith Park, CA",34.13362503051758,-118.30403900146484
50,R&P,132,*,ND,1000,"",HANLEY,AV,CRESTWOOD HILLS PARK,LOS ANGELES,90049,11,594B7,0,"","","90049, CA",34.086936950683594,-118.48825073242188
21,SAN,167,*,SD,530,N,HARBOR,BL,PUMPING PLANT #67,SAN PEDRO,90731,15,824C4,0,"","","San Pedro, CA",33.733299255371094,-118.30000305175781
50,R&P,293,A,ND,13647,"",HARTLAND,ST,HARTLAND MINI PARK,VAN NUYS,91405,2,532C5,0,"","",New York,42.93708419799805,-75.61070251464844
50,R&P,293,B,ND,13650,"",HARTLAND,ST,HARTLAND MINI PARK,VAN NUYS,91405,2,532C5,0,"","",New York,42.93708419799805,-75.61070251464844
50,R&P,293,*,ND,13700,"",HARTLAND,AV,HARTLAND MINI PARK,VAN NUYS,91405,2,532C5,0,"","",New York,42.93708419799805,-75.61070251464844
25,STM,355,*,"",8540,"",HASTINGS,AV,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,"",0,"","","Westchester, CA",33.95970153808594,-118.4000015258789
50,R&P,750,B,ND,14354,"",HAYNES,ST,INDEPENDENT LIVING,VAN NUYS,91401,6,532A6,0,"",2237015900,New York,42.93708419799805,-75.61070251464844
63,VAR,1,*,ND,5140,"",HAYVENHURST,AV,PARK & RIDE LOT #1,ENCINO,91436,11,561D3,0,31988,2260001900,"Park Avenue, UT",40.52000045776367,-111.93599700927734
25,STM,788,*,ND,9500,"",HAYVENHURST,AV,LANDSCAPE MEDIAN ISLAND,SEPULVEDA,91343,0,"",0,"","","Sepulveda, CA",34.229225158691406,-118.4600830078125
21,SAN,164,*,ND,6022,"",HAZELTINE,AV,PUMPING PLANT #64,VAN NUYS,91401,2,562B1,0,"","",New York,42.93708419799805,-75.61070251464844
50,R&P,364,*,SD,863,S,HERBERT,AV,LELAND PARK & REC CENTER,SAN PEDRO,90731,15,824B4,0,"","","Leland, ID",46.57926940917969,-116.60537719726562
21,SAN,104,*,ND,2264,"",HIGHBURY,AV,PUMPING PLANT #4,EL SERENO,90032,14,635G1,880,"",5221014913,"El Sereno, CA",34.07685089111328,-118.17933654785156
26,STM,89,*,SD,139,S,HIGHLAND,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90036,0,633E2,0,"","","90036, CA",34.07037353515625,-118.35010528564453
25,STM,385,*,"",141,N,HIGHLAND,AV,LANDSCAPE MEDIAN ISLAND,"",90036,0,"",0,"","","90036, CA",34.07037353515625,-118.35010528564453
25,STM,159,*,"",154,"",HIGHLAND,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90036,0,"",0,"","","154 S Highland Ave, Los Angeles, CA 90036",34.071914,-118.338134
25,STM,166,*,"",301,S,HIGHLAND,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90036,0,"",0,"","","90036, CA",34.07037353515625,-118.35010528564453
25,STM,169,*,"",324,N,HIGHLAND,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90036,0,"",0,"","","324 N Highland Ave, Los Angeles, CA 90036",34.077033,-118.338142
25,STM,384,*,"",332,N,HIGHLAND,AV,LANDSCAPE MEDIAN ISLAND,"",90036,0,"",0,"","","90036, CA",34.07037353515625,-118.35010528564453
25,STM,383,*,"",433,N,HIGHLAND,AV,LANDSCAPE MEDIAN ISLAND,"",90036,0,"",0,"","","433 S Highland Ave, Los Angeles, CA 90036",34.06591,-118.338928
25,STM,382,*,"",525,N,HIGHLAND,AV,LANDSCAPE MEDIAN ISLAND,"",90036,0,"",0,"","","525 N Highland Ave, Los Angeles, CA 90036",34.081108,-118.338943
25,STM,381,*,"",623,N,HIGHLAND,AV,LANDSCAPE MEDIAN ISLAND,"",90036,0,"",0,"","","90036, CA",34.07037353515625,-118.35010528564453
25,STM,380,*,"",690,N,HIGHLAND,AV,LANDSCAPE MEDIAN ISLAND,"",90036,0,"",0,"","","90036, CA",34.07037353515625,-118.35010528564453
26,STM,68,*,SD,701,S,HIGHLAND,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90036,0,633E3,0,"","","90036, CA",34.07037353515625,-118.35010528564453
25,STM,806,A,"",1135,N,HIGHLAND,AVE,LANDSCAPE MEDIAN ISLAND,Los Angeles,90038,0,"","","","","1135 N Highland Ave, Los Angeles, CA 90038",34.091556,-118.339225
25,STM,806,*,"",1233,N,HIGHLAND,AVE,LANDSCAPE MEDIAN ISLAND,Los Angeles,90038,0,"","","","","1233 N Highland Ave, Los Angeles, CA 90038",34.09354,-118.338973
50,R&P,374,*,"",0,"",HIGHWAY #395,"",LAKE CROWLEY,BISHOP,91325,0,"",0,"","","Crowley Lake Dr, Bishop, CA 93514",37.561649322509766,-118.74102020263672
50,R&P,532,H,CC,521,S,HILL,ST,PERSHING SQUARE,Los Angeles,90013,9,634F4,0,"",5149031900,"90013, CA",34.044315338134766,-118.24076080322266
50,R&P,532,B,CC,531,S,HILL,ST,PERSHING SQUARE,Los Angeles,90013,9,634F4,0,"",5149031900,"90013, CA",34.044315338134766,-118.24076080322266
50,R&P,532,A,CC,545,S,HILL,ST,PERSHING SQUARE,Los Angeles,90013,9,634F4,0,"",5149031900,"90013, CA",34.044315338134766,-118.24076080322266
50,R&P,318,*,ND,2200,"",HILLHURST,AV,HILLHURST PARKWAY,LOS ANGELES,90027,4,594A3,0,"","","90027, CA",34.12507629394531,-118.2906494140625
50,R&P,636,A,NA,250,"",HIWAY 138,"",CAMP SEELEY,CRESTLINE,91316,0,"",0,"","","Crestline, OH",40.78791046142578,-82.73726654052734
50,R&P,903,A,SD,4740,"",HOLLYWOOD,BL,BARNSDALL PARK & REC CTR,LOS ANGELES,90027,13,594A4,0,"","","Barnsdall, OK",36.56129837036133,-96.16181945800781
50,R&P,903,C,SD,4748,"",HOLLYWOOD,BL,BARNSDALL PARK & REC CTR,LOS ANGELES,90027,13,594A4,0,"","","Barnsdall, OK",36.56129837036133,-96.16181945800781
50,R&P,903,*,SD,4800,"",HOLLYWOOD,BL,BARNSDALL PARK & REC CTR,LOS ANGELES,90027,13,594A4,0,"","","Barnsdall, OK",36.56129837036133,-96.16181945800781
63,VAR,5,*,SD,6518,"",HOLLYWOOD,BL,CONTACT: MARTIN SMITH,LOS ANGELES,90046,13,593E4,0,"",5547016906,"90046, CA",34.10723876953125,-118.36476135253906
63,VAR,5,A,SD,6520,"",HOLLYWOOD,BL,CONTACT: ZIZ PINCHASSI,LOS ANGELES,90046,13,593E4,0,"",5547016906,"90046, CA",34.10723876953125,-118.36476135253906
63,VAR,5,B,SD,6522,"",HOLLYWOOD,BL,VACANT SHOP,LOS ANGELES,90046,13,593E4,0,"",5547016906,"90046, CA",34.10723876953125,-118.36476135253906
63,VAR,745,*,SD,6801,"",HOLLYWOOD,BL,LOT # 745,LOS ANGELES,90046,13,593D4,0,"",5548004041,"6801 Hollywood Blvd, Los Angeles, CA 90028",34.102630615234375,-118.33948516845703
36,VAR,1,A,SD,6922,"",HOLLYWOOD,BL,LESSOR: THE CHARLES DUNN CO   ATTN:  D. BRONSON,HOLLYWOOD,90028,13,593F4,964,4999-511A,"","Hollywood, CA",34.10807800292969,-118.3467025756836
26,STM,332,*,SD,7099,"",HOLLYWOOD,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90028,0,593G4,0,"","","90028, CA",34.09990310668945,-118.32695007324219
25,STM,336,*,ND,7703,"",HOLLYWOOD,WY,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,91504,2,533 C3,"","","","7703 N Hollywood Way, Los Angeles, CA 91505",34.210876,-118.34896
25,STM,336,A,ND,7767,"",HOLLYWOOD,WY,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,91504,2,533 C3,"","","","Los Angeles, CA",34.053489685058594,-118.24532318115234
25,STM,394,*,"",8116,"",HOLLYWOOD,BL,LANDSCAPE MEDIAN ISLAND,"",90069,0,"",0,"","","90069, CA",34.09434127807617,-118.38148498535156
50,R&P,534,A,SD,1815,S,HOOVER,ST,PICO UNION,LOS ANGELES,90006,1,634B5,0,"","","Pico Union, CA",34.044700622558594,-118.2770004272461
50,R&P,228,*,SD,4800,S,HOOVER,ST,48TH STREET PARK,LOS ANGELES,90037,9,673C4,0,"",5018024900,"90037, CA",34.00276184082031,-118.28748321533203
50,R&P,442,*,SD,7011,S,HOOVER,ST,MOUNT CARMEL PARK,LOS ANGELES,90003,8,674B7,0,"",6013004900,"7011 S Hoover St, Los Angeles, CA 90044",33.97594,-118.288177
50,R&P,752,F,ND,1400,"",HORIZON,AV,VENICE BEACH OCEAN FRONT WALK,VENICE,90291,6,671G6,0,"","","Venice, Ven., Italy",45.43769836425781,12.31779956817627
25,STM,429,*,"",4027,"",HUBERT,AV,LANDSCAPE MEDIAN ISLAND,"",90008,0,"",0,"","","4027 Hubert Ave, Los Angeles, CA 90008",34.011138,-118.329376
35,VAR,75,*,ND,4837,N,HUNTINGTON,DR,LESSOR: HUNTINGTON V.,EL SERENO,90032,14,595E6,4500,4999-458U,"","4837 N Huntington Dr, Los Angeles, CA 90032",34.086345,-118.179008
25,STM,465,*,"",5165,"",HUNTINGTON,DR,LANDSCAPE MEDIAN ISLAND,"",90032,0,"",0,"","","5165 S Huntington Dr, Los Angeles, CA 90032",34.089008,-118.169731
21,SAN,146,*,SD,140,"",HURRICANE,ST,PUMPING PLANT #46,VENICE,90291,11,701J1,6356,"","","Venice, Ven., Italy",45.43769836425781,12.31779956817627
21,SAN,146,A,SD,140,"",HURRICANE,ST,PUMPING PLANT #46,VENICE,90291,11,701J1,0,"","","Venice, Ven., Italy",45.43769836425781,12.31779956817627
21,SAN,146,B,SD,140,"",HURRICANE,ST,PUMPING PLANT #46,VENICE,90291,11,701J1,0,"","","Venice, Ven., Italy",45.43769836425781,12.31779956817627
9,POL,52,*,SD,6605,W,IMPERIAL,HY,LAX - K-9 BOMB UNIT,WESTCHESTER,90045,11,732D1,"","","","Westchester, CA",33.95970153808594,-118.4000015258789
25,STM,801,*,"",7599,"",IMPERIAL,HY,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,"",0,"","","Westchester, CA",33.95970153808594,-118.4000015258789
9,POL,88,*,SD,12440,E,IMPERIAL,HY,JDIG,NORWALK,90650,0,737A1,"","","","12440 Imperial Hwy, Norwalk, CA 90650",33.916065,-118.065589
21,SAN,154,*,SD,5550,"",INGLEWOOD,BL,PUMPING PLANT #54,BALLONA CRK.,90066,11,672F6,1145,"","","90066, CA",34.00196075439453,-118.43120574951172
25,STM,14,*,SD,2451,"",INVERNESS,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90027,0,594B2,0,"","","2451 Inverness Ave, Los Angeles, CA 90027",34.115348,-118.288856
25,STM,103,*,"",749,W,JEFFERSON,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90007,0,"",0,"","","90007, CA",34.02779006958008,-118.28510284423828
50,R&P,653,A,SD,2221,W,JEFFERSON,BL,LESLIE N. SHAW PARK,LOS ANGELES,90018,8,673G1,0,"","","90018, CA",34.02804183959961,-118.31771087646484
50,R&P,653,*,SD,2250,W,JEFFERSON,BL,LESLIE N. SHAW PARK,LOS ANGELES,90018,8,633G1,0,"","","90018, CA",34.02804183959961,-118.31771087646484
21,SAN,149,*,SD,5250,W,JEFFERSON,BL,PUMPING PLANT #49,LOS ANGELES,90016,10,633A7,66,"","","90016, CA",34.02840042114258,-118.35417938232422
21,SAN,155,*,SD,12921,W,JEFFERSON,BL,PUMPING PLANT #55,LOS ANGELES,90066,11,672E4,1300,"","","90066, CA",34.00196075439453,-118.43120574951172
25,STM,973,*,"",1902,"",JOHN S GIBSON,BL,LANDSCAPE MEDIAN ISLAND,SAN PEDRO,90731,0,"",0,"","","San Pedro, CA",33.733299255371094,-118.30000305175781
63,VAR,674,*,ND,7218,"",JORDAN,AV,CANOGA PARK,CANOGA PARK,91303,3,530A4,0,"",2111020900,"Canoga Park, CA",34.20109939575195,-118.59700012207031
9,POL,25,B,CC,151,"",JUDGE JOHN AISO,ST,ALSO 150 N. LOS ANGELES STREET,LOS ANGELES,90012,9,634F4,16,"",5161013904,"90012, CA",34.066219329833984,-118.23871612548828
26,"",364,*,ND,6737,"",KATHERINE,AV,LANDSCAPE MEDIAN ISLAND,Los Angeles,91405,6,532A6,"","","","91405, CA",34.20113754272461,-118.44793701171875
25,STM,831,*,"",175,N,KENTER,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,"",0,"","","90049, CA",34.086936950683594,-118.48825073242188
50,R&P,59,*,ND,4860,"",KESTER,AV,RIVERFRONT WALK IRRIGATION ONLY,LOS ANGELES,91403,2,561 J3,"","","","91403, CA",34.146663665771484,-118.46299743652344
25,STM,750,*,ND,10353,"",KEY WEST,AV,LANDSCAPE MEDIAN ISLAND,NORTHRIDGE,91326,0,"",0,"","","Northridge, OH",39.976959228515625,-83.75672149658203
50,R&P,341,*,ND,13400,"",KITTRIDGE,ST,KITTRIDGE MINI PARK,VAN NUYS,91401,2,532C5,0,"","",New York,42.93708419799805,-75.61070251464844
50,R&P,341,A,ND,13430,"",KITTRIDGE,ST,KITTRIDGE MINI PARK,VAN NUYS,91401,2,532C5,0,"","",New York,42.93708419799805,-75.61070251464844
26,STM,124,*,SD,1265,S,LA BREA,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90019,0,633D5,0,"","","90019, CA",34.048606872558594,-118.33881378173828
25,STM,717,*,"",1660,N,LA BREA,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90028,0,"",0,"","","90028, CA",34.09990310668945,-118.32695007324219
25,STM,323,*,"",440,S,LA CIENEGA,BL,LANDSCAPE MEDIAN ISLAND,"",90048,0,"",0,"","","90048, CA",34.07310485839844,-118.3727798461914
25,STM,24,*,SD,450,S,LA CIENEGA,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90048,0,593A7,0,"","","450 N La Cienega Blvd, Los Angeles, CA 90048",34.079517,-118.376174
25,STM,554,*,"",6047,"",LA PRADA,"",LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90042,0,"",0,"","","90042, CA",34.11512756347656,-118.19194793701172
50,R&P,345,*,ND,0,"",LANARK,ST,LANARK/SHELBY MINI PARK,EAGLE ROCK,90041,14,565C6,0,"","","Lanark St, Los Angeles, CA 90041",34.135165,-118.187907
50,R&P,344,*,ND,21816,"",LANARK,ST,LANARK PARK & REC CENTER,CANOGA PARK,91304,3,530A3,0,"","","Lanark Ave, Lanark, IL 61046",42.099571228027344,-89.82308959960938
50,R&P,344,E,ND,21826,"",LANARK,ST,LANARK PARK & REC CENTER,CANOGA PARK,91304,3,530A3,0,"","","Lanark Ave, Lanark, IL 61046",42.099571228027344,-89.82308959960938
26,STM,275,*,ND,3857,"",LANKERSHIM,BL,LANDSCAPE MEDIAN ISLAND,STUDIO CITY,91604,0,563A6,0,"","","Studio City, CA",34.14360046386719,-118.3949966430664
25,STM,452,*,ND,4001,"",LANKERSHIM,BL,LANDSCAPE MEDIAN ISLAND,STUDIO CITY,91604,0,"",0,"","","4001 Lankershim Blvd, Los Angeles, CA 91604",34.141304,-118.361351
25,STM,563,*,ND,4065,"",LANKERSHIM,BL,LANDSCAPE MEDIAN ISLAND,N HOLLYWOOD,91602,0,"",0,"","","91602, CA",34.150726318359375,-118.3659896850586
25,STM,562,*,ND,4081,"",LANKERSHIM,BL,LANDSCAPE MEDIAN ISLAND,N HOLLYWOOD,91602,0,"",0,"","","91602, CA",34.150726318359375,-118.3659896850586
21,SAN,117,*,ND,7140,"",LANKERSHIM,BL,PUMPING PLANT #17,N. HOLLYWOOD,91605,6,532H4,161,"","","91605, CA",34.207027435302734,-118.40074920654297
25,STM,328,*,"",1810,"",LANSDOWNE,AV,LANDSCAPE MEDIAN ISLAND,"",90032,0,"",0,"","","90032, CA",34.080570220947266,-118.17868041992188
63,VAR,732,*,SD,218,N,LARCHMONT,BL,"",HOLLYWOOD,90004,4,633F1,0,"",5515025021,"Hollywood, CA",34.10807800292969,-118.3467025756836
21,SAN,208,*,ND,3000,"",LARGA,AV,VENTILATOR STATION #8,ATWATER,90039,13,594F3,0,"","","Atwater, CA",34.11981964111328,-118.25901794433594
50,R&P,348,*,ND,3400,"",LARISSA,DR,LARISSA PARKWAY,SILVERLAKE,90026,13,594C5,0,"","","Silver Lake, NC",34.15523147583008,-77.90838623046875
25,STM,148,*,ND,10275,"",LARWIN,AV,LANDSCAPE MEDIAN ISLAND,CHATSWORTH,91311,0,"",0,"","","Chatsworth, CA",34.257198333740234,-118.5999984741211
26,STM,257,*,ND,10316,"",LARWIN,AV,LANDSCAPE MEDIAN ISLAND,CHATSWORTH,91311,0,499H4,0,"","","Chatsworth, CA",34.257198333740234,-118.5999984741211
25,STM,764,*,ND,10510,"",LARWIN,AV,LANDSCAPE MEDIAN ISLAND,CHATSWORTH,91311,0,"",0,"","","10510 Larwin Ave, Los Angeles, CA 91311",34.261756,-118.612953
50,R&P,43,*,SD,5308,"",LATHAM,ST,POCKET PARK,LOS ANGELES,90011,9,674F5,0,"",5104011900,"5308 Latham St, Los Angeles, CA 90011",33.994594,-118.251197
26,STM,174,*,SD,1602,"",LAUREL CANYON,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90046,0,593A3,0,"","","90046, CA",34.10723876953125,-118.36476135253906
25,STM,130,*,"",1728,"",LAUREL CANYON,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90046,0,"",0,"","","1728 Laurel Canyon Blvd, Los Angeles, CA 90046",34.102794,-118.365219
25,STM,572,*,"",1738,"",LAUREL CANYON,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90046,0,"",0,"","","90046, CA",34.10723876953125,-118.36476135253906
25,STM,127,*,"",1743,"",LAUREL CANYON,BL,LANDSCAPE MEDIAN ISLAND,"",90046,0,"",0,"","","90046, CA",34.10723876953125,-118.36476135253906
26,STM,174,A,SD,1826,"",LAUREL CANYON,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90046,0,593A3,0,"","","1826 Laurel Canyon Blvd, Los Angeles, CA 90046",34.104541,-118.36589
50,R&P,58,*,ND,4075,"",LAUREL CANYON,BL,RIVERFRONT WALK IRRIGATION ONLY,LOS ANGELES,91604,2,562 G5,"","","","91604, CA",34.13962936401367,-118.3932113647461
50,R&P,732,G,ND,6115,"",LAUREL CANYON,BL,VALLEY PLAZA PARK & REC CTR,N HOLLYWOOD,91606,2,532E5,0,"","","Plaza Park, NJ",40.06774139404297,-74.8764877319336
29,VAR,25,*,ND,6350,"",LAUREL CANYON,Bl,Council Office #2,Los Angeles,91606,2,532G7,3327,4999-936,"","6350 Laurel Canyon Blvd, Los Angeles, CA 91606",34.186363,-118.395957
26,STM,250,*,ND,7201,"",LAUREL CANYON,BL,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91605,0,532G6,0,"","","91605, CA",34.207027435302734,-118.40074920654297
26,STM,249,*,ND,7224,"",LAUREL CANYON,BL,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91605,0,532G6,0,"","","91605, CA",34.207027435302734,-118.40074920654297
26,STM,248,*,ND,7225,"",LAUREL CANYON,BL,LANDSCAPE MEDIAN ISLAND,N. HOLLYWOOD,91605,0,532G6,0,"","","91605, CA",34.207027435302734,-118.40074920654297
50,R&P,508,A,ND,10730,"",LAUREL CANYON,BL,PAXTON PARK & RECREATION CTR,PACOIMA,91331,7,502B3,0,"",2616010907,"Paxton, IN",39.01982879638672,-87.39176940917969
50,R&P,508,*,ND,10731,"",LAUREL CANYON,BL,PAXTON PARK & RECREATION CTR,PACOIMA,91331,7,502B3,0,"",2616010907,"Paxton, IN",39.01982879638672,-87.39176940917969
50,R&P,508,B,ND,10736,"",LAUREL CANYON,BL,PAXTON PARK & RECREATION CTR,PACOIMA,91331,7,502B3,0,"",2616010907,"Paxton, IN",39.01982879638672,-87.39176940917969
29,VAR,25,A,ND,6350,"",LAUREL CYN,BL,Council Office #2,Los Angeles,91606,2,532G7,2899,4999-939,"","6350 Laurel Canyon Blvd, Los Angeles, CA 91606",34.186363,-118.395957
50,R&P,732,D,ND,6911,"",LAUREL GROVE,AV,VALLEY PLAZA PARK & REC CENTER,N. HOLLYWOOD,91605,2,532E5,0,"","","Plaza Park, NJ",40.06774139404297,-74.8764877319336
26,STM,40,A,ND,11247,"",LAURIE,DR,STREET SERVICES,LOS ANGELES,91604,2,562J6,0,"","","11247 Laurie Dr, Los Angeles, CA 91604",34.13690948486328,-118.37496185302734
26,STM,40,*,ND,11265,"",LAURIE,DR,STREET SERVICES,LOS ANGELES,91604,2,562J6,0,"",2378018900,"11265 Laurie Dr, Los Angeles, CA 91604",34.13676071166992,-118.37571716308594
26,STM,173,*,SD,525,"",LAVETA,TR,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90026,0,634E2,0,"","","90026, CA",34.07874298095703,-118.26375579833984
25,STM,481,*,"",4085,"",LEIMERT,BL,LANDSCAPE MEDIAN ISLAND,"",90008,0,"",0,"","","90008, CA",34.00904083251953,-118.34813690185547
26,STM,57,*,SD,4175,"",LEIMERT,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90043,0,673F3,0,"","","90043, CA",33.98872375488281,-118.33509063720703
26,STM,100,*,SD,4245,"",LEIMERT,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90043,0,673F3,0,"","","90043, CA",33.98872375488281,-118.33509063720703
26,STM,88,*,SD,4295,"",LEIMERT,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90008,0,673F3,0,"","","90008, CA",34.00904083251953,-118.34813690185547
25,STM,294,*,"",4301,"",LEIMERT,BL,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90008,0,"",0,"","","90008, CA",34.00904083251953,-118.34813690185547
25,STM,485,*,"",4345,"",LEIMERT,BL,LANDSCAPE MEDIAN ISLAND,"",90008,0,"",0,"","","90008, CA",34.00904083251953,-118.34813690185547
24,R&P,306,*,"",4395,"",LEIMERT,BL,LEIMART PLAZA,LOS ANGELES,90008,8,673 F3,0,"","","90008, CA",34.00904083251953,-118.34813690185547
50,R&P,360,*,SD,4399,"",LEIMERT,BL,LEIMERT PLAZA,LOS ANGELES,90008,8,673F3,0,"","","90008, CA",34.00904083251953,-118.34813690185547
63,DOT,662,*,SD,1150,"",LEMOYNE,ST,"",ECHO PARK,90026,13,634E1,0,"",5404017900,"Echo Park, CA",34.07371139526367,-118.26174926757812
7,DAR,7,A,ND,6821,"",LENNOX,AV,"",Los Angeles,91405,6,532 A5,"","","","6821 Lennox Ave, Los Angeles, CA 91405",34.19441521167755,-118.44551458954811
50,R&P,28,*,ND,5523,"",LEXINGTON,AV,"",LOS ANGELES,90038,13,593H5,0,"",5536003900,"5523 Lexington Ave, Los Angeles, CA 90038",34.09307,-118.310073
50,R&P,113,*,NA,5707,"",LEXINGTON,AV,SEILY RODRIGUEZ PARK,Los Angeles,90038,13,593 G5,"","",5536005900,"5707 Lexington Ave, Los Angeles, CA 90038",34.093063,-118.313995
50,R&P,372,*,ND,1300,"",LILAC,TR,LILAC TERRACE,ECHO PARK,90026,1,594F7,0,"","","Echo Park, CA",34.07371139526367,-118.26174926757812
63,VAR,669,*,ND,5033,"",LINCOLN,AV,YORK BLVD. & AVE. 51,HIGHLAND PK,90042,14,595B1,0,"",5477001901,"5033 Lincoln Ave, York, NE 68467",40.81417813897133,-97.59750053286552
25,STM,895,*,"",9221,"",LINCOLN,"",LANDSCAPE MEDIAN ISLAND,WESRCHESTER,90045,0,"",0,"","",Westchester,41.15142059326172,-73.75338745117188
25,STM,886,*,"",9380,"",LINCOLN,BL,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,"",0,"","","Westchester, CA",33.95970153808594,-118.4000015258789
25,STM,410,*,"",9401,"",LINCOLN,BL,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,"",0,"","","Westchester, CA",33.95970153808594,-118.4000015258789
25,STM,684,*,"",6670,"",LINDENHURST,AV,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90048,0,"",0,"","","6670 Lindenhurst Ave, Los Angeles, CA 90048",34.066791,-118.373207
50,R&P,86,*,SD,401,"",LINNIE CANAL,CT,CANAL PARK,VENICE,90291,6,671H6,0,"","","401 Linnie Canal Ct, Los Angeles, CA 90291",33.985875472426414,-118.46374489367008
50,R&P,396,E,CC,510,N,LOS ANGELES,ST,LOS ANGELES PLAZA,LOS ANGELES,90012,4,634F3,0,"","","90012, CA",34.066219329833984,-118.23871612548828
50,R&P,396,D,CC,513,N,LOS ANGELES,ST,LOS ANGELES PLAZA,LOS ANGELES,90012,4,634F3,0,"","","90012, CA",34.066219329833984,-118.23871612548828
